,sequence_id,mds_3d,mds_3d_x,mds_3d_y,mds_3d_z
1294,PH0879-C.g9,"[-1263.5491823282016, 124.51193951464761, 502.5023501946988]",-1263.5491823282016,124.51193951464761,502.5023501946988
1295,PH0880-C.g146,"[1000.2212993957694, -987.9308754124736, -160.93586571972293]",1000.2212993957694,-987.9308754124736,-160.93586571972293
1296,PH0880-C.g926,"[591.161561928511, -202.3103752497137, -1383.2025003697468]",591.161561928511,-202.3103752497137,-1383.2025003697468
1297,PH0882-C.g251,"[-607.5519854985383, 285.20103540093095, -698.4473259238097]",-607.5519854985383,285.20103540093095,-698.4473259238097
1298,PH0882-C.g316,"[-647.7784842238607, 613.2967680022588, 356.95475259362615]",-647.7784842238607,613.2967680022588,356.95475259362615
1301,PH0890-C.g163,"[-752.2491505622027, -1058.5397036778402, -1454.8203273639003]",-752.2491505622027,-1058.5397036778402,-1454.8203273639003
1302,PH0891-Cx.g420,"[234.19156326275643, -590.1791743606411, -1330.6898932994688]",234.19156326275643,-590.1791743606411,-1330.6898932994688
1303,PH0894-C.g64,"[267.02184427436276, -562.9848227437558, -1332.301465192308]",267.02184427436276,-562.9848227437558,-1332.301465192308
1305,PH0898-C.g157,"[199.53872287975358, 885.759114779886, 635.5021277837852]",199.53872287975358,885.759114779886,635.5021277837852
1307,PH0902-C.g1002,"[272.84788028826637, -1274.242167659211, 754.4555523212075]",272.84788028826637,-1274.242167659211,754.4555523212075
1308,PH0903-C.g30,"[272.850526702151, -1274.2397704774023, 754.4587733918622]",272.850526702151,-1274.2397704774023,754.4587733918622
1311,PH0917-Cx.g108,"[-1057.2513960912568, 458.5836986046293, 189.34479308676762]",-1057.2513960912568,458.5836986046293,189.34479308676762
1320,PH0973-C.g207,"[199.53872287931145, 885.7591147801552, 635.5021277833958]",199.53872287931145,885.7591147801552,635.5021277833958
1324,PH0974-Cx.g77,"[199.53872289703472, 885.75911476938, 635.5021277990403]",199.53872289703472,885.75911476938,635.5021277990403
1332,PH1071-C.g52,"[-903.1374904333511, 867.0363782476327, -548.1213145524179]",-903.1374904333511,867.0363782476327,-548.1213145524179
1334,PH1137-C.g1303,"[-896.4232597164817, 798.0273005780464, 339.925786603598]",-896.4232597164817,798.0273005780464,339.925786603598
1335,PH1137-C.g3346,"[661.7490692121396, 778.7507140138115, 298.7753803075289]",661.7490692121396,778.7507140138115,298.7753803075289
1348,PH1253-C.g663,"[-210.5714577954698, 1084.9599606932418, -159.2986731028896]",-210.5714577954698,1084.9599606932418,-159.2986731028896
1351,PH1304-C.g527,"[1121.160294713738, 1118.5065513398042, 127.71650917180656]",1121.160294713738,1118.5065513398042,127.71650917180656
1352,PH1304-C.g959,"[-501.1338029328297, -339.9689619225968, 932.037648047139]",-501.1338029328297,-339.9689619225968,932.037648047139
1359,PH1358-C.g641,"[-475.54768118699064, 1646.1607818907773, -354.81107275798377]",-475.54768118699064,1646.1607818907773,-354.81107275798377
1361,PK0019-C.g1329,"[587.9031037488585, -878.8900838194565, 860.7809964246597]",587.9031037488585,-878.8900838194565,860.7809964246597
1363,PK0020-C.g835,"[734.685217423462, 300.0496153910978, -384.55288781142406]",734.685217423462,300.0496153910978,-384.55288781142406
1369,PM0020-C.g637,"[-1153.5336754089108, -131.12097655540762, 664.01476088601]",-1153.5336754089108,-131.12097655540762,664.01476088601
1372,PM0024-C.g39,"[-425.121248595028, -848.6546791850635, 929.3809076439009]",-425.121248595028,-848.6546791850635,929.3809076439009
1380,PM0051-C.g656,"[1024.9328203765551, 602.1646703708535, 659.5969667179972]",1024.9328203765551,602.1646703708535,659.5969667179972
1383,PM0058-C.g616,"[-558.3348660659725, 334.7703121206659, -1427.6390041632112]",-558.3348660659725,334.7703121206659,-1427.6390041632112
1385,PM0063-C.g62,"[-839.9339963487771, -68.6870642939843, -3.0313551078303314]",-839.9339963487771,-68.6870642939843,-3.0313551078303314
1386,PM0063-C.g722,"[569.3505082585752, 836.6881478753318, 503.69830130882673]",569.3505082585752,836.6881478753318,503.69830130882673
1392,PM0077-C.g3965,"[-770.2585529839652, 785.4621835063617, -561.0268554069049]",-770.2585529839652,785.4621835063617,-561.0268554069049
1394,PM0090-C.g825,"[-722.7668006026889, 1064.5460087555161, -73.68040469498715]",-722.7668006026889,1064.5460087555161,-73.68040469498715
1398,PM0097-C.g1157,"[365.804160517123, -26.417669860845912, 1086.9942620073007]",365.804160517123,-26.417669860845912,1086.9942620073007
1406,PM0123-C.g206,"[-171.93521744605886, 551.319713982507, 1111.1914770089252]",-171.93521744605886,551.319713982507,1111.1914770089252
1411,PM0133-C.g321,"[-620.7929348268386, 453.15996918628554, 891.7121467372543]",-620.7929348268386,453.15996918628554,891.7121467372543
1415,PM0146-C.g92,"[184.4565795478533, -476.82179023344577, 1039.6253990808336]",184.4565795478533,-476.82179023344577,1039.6253990808336
1420,PM0156-C.g434,"[1270.7804565317927, 859.9502027058204, -215.83777890723698]",1270.7804565317927,859.9502027058204,-215.83777890723698
1421,PM0160-C.g1335,"[-303.32130610417516, 661.9145458650878, -792.9181918731798]",-303.32130610417516,661.9145458650878,-792.9181918731798
1422,PM0160-C.g1439,"[12.435875550618523, -693.8537006312746, -722.5500345818332]",12.435875550618523,-693.8537006312746,-722.5500345818332
1429,PR0022-CW.g146,"[-1244.1243838734388, 146.9789140421767, 325.2302120664943]",-1244.1243838734388,146.9789140421767,325.2302120664943
1437,PR0120-C.g871,"[-130.68820213012754, 241.34613061577724, -897.5090255953339]",-130.68820213012754,241.34613061577724,-897.5090255953339
1438,PR0124-C.g290,"[-714.8360809407577, -754.333475932143, 200.28633908070717]",-714.8360809407577,-754.333475932143,200.28633908070717
1448,PR0134-C.g461,"[-714.8360809441307, -754.3334759282847, 200.28633908141782]",-714.8360809441307,-754.3334759282847,200.28633908141782
1450,PR0135-C.g528,"[-79.4313606658218, -231.74556070483064, 1032.1766716433588]",-79.4313606658218,-231.74556070483064,1032.1766716433588
1453,PR0141-C.g703,"[-103.38460697453486, 617.2514601269347, -1414.1489620658654]",-103.38460697453486,617.2514601269347,-1414.1489620658654
1460,PR0145-C.g59,"[-512.9286487904502, 620.7979885135761, -740.6398534852152]",-512.9286487904502,620.7979885135761,-740.6398534852152
1462,PR0148-C.g122,"[668.5342212783396, -319.83553152386605, -1222.5932171054737]",668.5342212783396,-319.83553152386605,-1222.5932171054737
1464,PR0148-C.g267,"[387.7447504081138, -101.37857518967394, 1284.6852883511615]",387.7447504081138,-101.37857518967394,1284.6852883511615
1466,PR0148-C.g42,"[1155.5212402293325, -232.07258904204218, -1039.2743596581097]",1155.5212402293325,-232.07258904204218,-1039.2743596581097
1467,PR0148-C.g89,"[-86.34928231454741, -205.8109181421859, -1590.4291978495044]",-86.34928231454741,-205.8109181421859,-1590.4291978495044
1471,PR0150-C.g421,"[-993.7496987669133, -702.4630318946195, -223.4136607671227]",-993.7496987669133,-702.4630318946195,-223.4136607671227
1474,PR0153-C.g473,"[-86.34902846129226, -205.8108512505684, -1590.4292080106866]",-86.34902846129226,-205.8108512505684,-1590.4292080106866
1475,PR0153-C.g628,"[1155.5212391488285, -232.07259450731442, -1039.2743599650298]",1155.5212391488285,-232.07259450731442,-1039.2743599650298
1476,PR0153-C.g74,"[387.74481496063567, -101.37864740599443, 1284.685259395405]",387.74481496063567,-101.37864740599443,1284.685259395405
1477,PR0153-C.g762,"[668.5343762299667, -319.8358991005475, -1222.5930624337923]",668.5343762299667,-319.8358991005475,-1222.5930624337923
1478,PR0155-C.g1005,"[748.6623956032468, 533.8945516040955, 377.9056063799814]",748.6623956032468,533.8945516040955,377.9056063799814
1481,PR0157-C.g680,"[1155.521239344005, -232.07259238587255, -1039.2743600850022]",1155.521239344005,-232.07259238587255,-1039.2743600850022
1484,PR0161-C.g640,"[361.53365223208255, 161.9971946893094, -671.603188417604]",361.53365223208255,161.9971946893094,-671.603188417604
1486,PR0162-C.g634,"[-867.122872127964, -632.4965293027483, 718.0392745330419]",-867.122872127964,-632.4965293027483,718.0392745330419
1488,PR0163-C.g772,"[821.2492705852958, 80.85830131089222, -1300.681821711449]",821.2492705852958,80.85830131089222,-1300.681821711449
1489,PR0165-C.g206,"[-266.96302852604674, 198.663702251669, 918.3335487748449]",-266.96302852604674,198.663702251669,918.3335487748449
1491,PR0166-C.g94,"[-599.2486397011573, -1151.5230941713785, 48.927647212473026]",-599.2486397011573,-1151.5230941713785,48.927647212473026
1497,PT0008-CW.g390,"[36.86928951326516, 135.21654241021787, 747.4875032680736]",36.86928951326516,135.21654241021787,747.4875032680736
1515,PT0044-C.g356,"[-788.7204253313231, -756.1484226144195, 949.127299117498]",-788.7204253313231,-756.1484226144195,949.127299117498
1517,PT0046-C.g109,"[122.0054094607079, -83.45570676043407, 996.4011738661685]",122.0054094607079,-83.45570676043407,996.4011738661685
1523,PT0055-C.g291,"[1059.0707217830598, 87.23186285276275, 683.1714030321677]",1059.0707217830598,87.23186285276275,683.1714030321677
1524,PT0055-C.g61,"[-760.3438536438891, 243.27853657113977, -1002.0949488662241]",-760.3438536438891,243.27853657113977,-1002.0949488662241
1531,PT0064-C.g153,"[486.6792163391359, -416.35897916053153, -560.5980328764632]",486.6792163391359,-416.35897916053153,-560.5980328764632
1533,PT0066-C.g84,"[93.90218536130241, 720.0296417359904, -694.5587498898825]",93.90218536130241,720.0296417359904,-694.5587498898825
1536,PT0070-C.g981,"[-1134.2266566368855, -567.9230159697696, 598.687524730333]",-1134.2266566368855,-567.9230159697696,598.687524730333
1537,PT0072-C.g264,"[-187.2848868157208, -989.3370949229962, -483.0625856220703]",-187.2848868157208,-989.3370949229962,-483.0625856220703
1538,PT0073-C.g828,"[601.9649178104733, 621.5599926512915, -114.14089133974434]",601.9649178104733,621.5599926512915,-114.14089133974434
1539,PT0073-C.g999,"[1009.3137718035517, 234.37514012642984, 659.797810805433]",1009.3137718035517,234.37514012642984,659.797810805433
1542,PT0076-C.g660,"[-1128.6756868804212, -493.18595742660096, -158.0796105531132]",-1128.6756868804212,-493.18595742660096,-158.0796105531132
1543,PT0079-C.g264,"[721.318957196017, 430.8983786240277, 143.3806113768162]",721.318957196017,430.8983786240277,143.3806113768162
1547,PT0084-C.g789,"[806.2956198378213, -890.1775752429273, 591.8245698634722]",806.2956198378213,-890.1775752429273,591.8245698634722
1549,PT0085-C.g660,"[60.09854118309535, -1111.3163063746124, -230.94473725730742]",60.09854118309535,-1111.3163063746124,-230.94473725730742
1553,PT0087-C.g920,"[-685.3360835729852, 535.4788791587033, -841.6359705039754]",-685.3360835729852,535.4788791587033,-841.6359705039754
1554,PT0088-C.g207,"[1331.1122554372218, 449.19975461149073, -603.0039550686862]",1331.1122554372218,449.19975461149073,-603.0039550686862
1564,PT0104-C.g1119,"[1251.8609621617063, 837.5311075371678, -744.6207408114589]",1251.8609621617063,837.5311075371678,-744.6207408114589
1565,PT0104-C.g180,"[-744.6769005956131, 353.66490616254555, 198.45442231951822]",-744.6769005956131,353.66490616254555,198.45442231951822
1566,PT0104-C.g373,"[-358.6229903158875, -75.85121837322116, 1241.9173631145195]",-358.6229903158875,-75.85121837322116,1241.9173631145195
1567,PT0104-C.g389,"[-661.8110677704753, 785.674439843301, 774.5626682083621]",-661.8110677704753,785.674439843301,774.5626682083621
1569,PT0109-C.g136,"[-709.4376025501172, -95.73576041090843, -872.5827572719365]",-709.4376025501172,-95.73576041090843,-872.5827572719365
1570,PT0111-C.g208,"[593.1354046222542, 807.5168291343384, -174.42440777304853]",593.1354046222542,807.5168291343384,-174.42440777304853
1574,PT0117-C.g1241,"[1378.1859414693363, 848.6577121215279, 58.26406658292431]",1378.1859414693363,848.6577121215279,58.26406658292431
1575,PT0118-C.g102,"[20.61244288133844, -128.16251257117827, 802.9939834701445]",20.61244288133844,-128.16251257117827,802.9939834701445
1578,PT0125-C.g400,"[-1198.6141253330059, 59.54449420475005, 87.98154156045042]",-1198.6141253330059,59.54449420475005,87.98154156045042
1579,PT0127-C.g345,"[968.0955794773624, 272.4282629687586, -51.39268208137028]",968.0955794773624,272.4282629687586,-51.39268208137028
1580,PT0129-C.g107,"[681.5746406635009, -180.86021334466093, -244.18295720234167]",681.5746406635009,-180.86021334466093,-244.18295720234167
1582,PT0129-C.g855,"[894.0450310068182, 434.2139263072863, 83.66625506505913]",894.0450310068182,434.2139263072863,83.66625506505913
1586,PT0134-C.g176,"[-187.1444920888912, -760.9756631089116, -846.0291240678016]",-187.1444920888912,-760.9756631089116,-846.0291240678016
1589,PT0141-C.g1211,"[1390.8791492476814, 482.696869985119, -431.8388420876333]",1390.8791492476814,482.696869985119,-431.8388420876333
1592,PT0144-C.g1219,"[87.20104402093831, 764.4156917141248, -1292.0994834639403]",87.20104402093831,764.4156917141248,-1292.0994834639403
1596,PT0146-C.g699,"[-489.73450297652386, 692.2335786001033, -498.65204819727694]",-489.73450297652386,692.2335786001033,-498.65204819727694
1599,PT0155-C.g1552,"[706.4240731301857, -715.701890185417, -1223.816028506541]",706.4240731301857,-715.701890185417,-1223.816028506541
1600,PT0156-C.g130,"[-80.41972828207923, 390.1978351879603, -813.0058193479166]",-80.41972828207923,390.1978351879603,-813.0058193479166
1611,PT0175-C.g1717,"[830.6697736211587, 520.1687934489328, -1102.724827938537]",830.6697736211587,520.1687934489328,-1102.724827938537
1612,PT0175-C.g2535,"[-142.83331788402342, -489.75433734903777, -757.8478709829494]",-142.83331788402342,-489.75433734903777,-757.8478709829494
1615,PT0177-C.g4589,"[-329.01590102558504, 708.4871189978708, -509.90644286744464]",-329.01590102558504,708.4871189978708,-509.90644286744464
1616,PT0181-C.g1444,"[1276.3141962107773, -1178.8368085921234, -361.10516343299287]",1276.3141962107773,-1178.8368085921234,-361.10516343299287
1617,PT0181-C.g1754,"[224.41723356206123, 151.1948697450312, 1120.5895558367026]",224.41723356206123,151.1948697450312,1120.5895558367026
1618,PT0181-C.g1911,"[-62.040982945557694, 550.6657694921978, 902.5750629265023]",-62.040982945557694,550.6657694921978,902.5750629265023
1620,PT0184-C.g4299,"[1366.9600674361473, 572.1131943205365, -185.52177470301322]",1366.9600674361473,572.1131943205365,-185.52177470301322
1621,PT0187-C.g365,"[249.3975920953026, 1288.3020662952074, 205.91304778899624]",249.3975920953026,1288.3020662952074,205.91304778899624
1626,PT0194-Cx.g376,"[-1259.9398341086683, -24.494046687642367, 731.6587717551093]",-1259.9398341086683,-24.494046687642367,731.6587717551093
1631,PT0199-C.g151,"[1501.8372782497343, 771.179933022933, -18.611146404379316]",1501.8372782497343,771.179933022933,-18.611146404379316
1634,PT0201-Cx.g982,"[-816.4350576495118, -38.5666663824319, 1127.1727802649193]",-816.4350576495118,-38.5666663824319,1127.1727802649193
1641,PT0207-C.g663,"[162.44087559370908, -40.45983140994817, -1490.343249262094]",162.44087559370908,-40.45983140994817,-1490.343249262094
1654,PT0220-C.g885,"[1119.2289016505783, -791.559838556873, -801.2652007301585]",1119.2289016505783,-791.559838556873,-801.2652007301585
1657,PT0222-C.g22,"[-420.89614996992157, 721.0852438783792, 905.3223309318167]",-420.89614996992157,721.0852438783792,905.3223309318167
1658,PT0222-C.g233,"[-565.3243738058657, 679.2990857706867, 795.8448346632052]",-565.3243738058657,679.2990857706867,795.8448346632052
1664,PT0226-Cx.g344,"[-711.4782997555523, 98.2567008674957, 1074.9068751881293]",-711.4782997555523,98.2567008674957,1074.9068751881293
1667,PT0230-Cx.g314,"[-933.4555555687425, 644.3508705878806, 767.3466428119842]",-933.4555555687425,644.3508705878806,767.3466428119842
1671,PT0234-Cx.g18,"[-640.5506229470674, 857.9604068244153, -397.3733670353189]",-640.5506229470674,857.9604068244153,-397.3733670353189
1674,PT0238-C.g312,"[-111.15431672524458, -417.84300627961704, -684.8822992895294]",-111.15431672524458,-417.84300627961704,-684.8822992895294
1680,PT0248-Cx.g194,"[1206.5093219960345, -398.4662829027049, 166.62726408471792]",1206.5093219960345,-398.4662829027049,166.62726408471792
1681,PT0248-Cx.g333,"[-472.13798317932196, -388.59398356426306, 718.4614878512764]",-472.13798317932196,-388.59398356426306,718.4614878512764
1682,PT0248-Cx.g828,"[1553.0360050704287, 299.1051588600441, 55.001024660444195]",1553.0360050704287,299.1051588600441,55.001024660444195
1685,PT0253-Cx.g318,"[-1204.8911633757625, -467.46753473992266, 342.0457319904885]",-1204.8911633757625,-467.46753473992266,342.0457319904885
1688,PT0258-Cx.g281,"[-751.3792202032984, -547.7896427236423, 1014.7366593035462]",-751.3792202032984,-547.7896427236423,1014.7366593035462
1690,PT0261-Cx.g1127,"[717.9365110741871, -1055.6582563693607, 508.9723775886286]",717.9365110741871,-1055.6582563693607,508.9723775886286
1691,PT0261-Cx.g63,"[-662.4943701175948, 804.1038762937077, -140.90930691663635]",-662.4943701175948,804.1038762937077,-140.90930691663635
1695,PT0264-C.g717,"[648.0304914833241, -831.904310392314, -1236.3840002149816]",648.0304914833241,-831.904310392314,-1236.3840002149816
1704,PT0280-C.g7238,"[-142.88868827097915, 378.8004781610923, 649.118430800025]",-142.88868827097915,378.8004781610923,649.118430800025
1711,PT0285-C.g13,"[984.0574210614267, -631.2941192559764, 20.172319807512267]",984.0574210614267,-631.2941192559764,20.172319807512267
1712,PT0285-C.g9152,"[1510.7043306823984, -25.374602411421122, -306.7614577728793]",1510.7043306823984,-25.374602411421122,-306.7614577728793
1723,PV0014-C.g17,"[871.1187994549813, 544.2415788862992, 285.0330704419545]",871.1187994549813,544.2415788862992,285.0330704419545
1726,PV0015-C.g293,"[555.327592097641, 599.2508511102774, 931.4684152596068]",555.327592097641,599.2508511102774,931.4684152596068
1729,PV0017-C.g223,"[407.1095186394163, -308.80869795214284, 1104.3867159741153]",407.1095186394163,-308.80869795214284,1104.3867159741153
1734,PV0039-C.g252,"[-455.6029645796277, -895.8954660122295, 747.2396849404437]",-455.6029645796277,-895.8954660122295,747.2396849404437
1738,PV0046-C.g51,"[609.4661848903061, 255.532516020013, 682.1197379812155]",609.4661848903061,255.532516020013,682.1197379812155
1741,PV0082-C.g30,"[171.92918562078046, 385.1436616917089, -708.210152275438]",171.92918562078046,385.1436616917089,-708.210152275438
1749,PV0094-C.g18,"[-656.9685871412069, 696.0215047612622, 306.667038111535]",-656.9685871412069,696.0215047612622,306.667038111535
1756,PV0127-C.g11,"[855.7275833300912, 196.00665726174378, 756.3015727355441]",855.7275833300912,196.00665726174378,756.3015727355441
1761,PV0139-C.g26,"[643.8426574196051, 265.0899610493486, -1314.4660079660032]",643.8426574196051,265.0899610493486,-1314.4660079660032
1764,PV0139-C.g39,"[652.6634078563224, 776.6498628973945, 307.5996228370385]",652.6634078563224,776.6498628973945,307.5996228370385
1769,PV0212-C.g7,"[796.2764750598728, 570.2397746593465, 616.0048573000946]",796.2764750598728,570.2397746593465,616.0048573000946
1770,PV0212-C.g8,"[72.87063964994347, -170.7778589351308, 1131.4550296044165]",72.87063964994347,-170.7778589351308,1131.4550296044165
1772,PV0224-C.g6,"[613.9366482490368, 401.86566127451044, -1332.422746679485]",613.9366482490368,401.86566127451044,-1332.422746679485
1773,PV0224-C.g7,"[72.87063965421358, -170.77785893756496, 1131.4550296037087]",72.87063965421358,-170.77785893756496,1131.4550296037087
1789,PV0252-C.g631,"[-1053.0542863719047, 402.484258752743, 636.4202892859945]",-1053.0542863719047,402.484258752743,636.4202892859945
1791,PV0254-C.g340,"[-1063.1274012452393, 178.2818048339461, 174.38376831970376]",-1063.1274012452393,178.2818048339461,174.38376831970376
1797,PV0264-C.g489,"[585.5199468375499, 214.6526436190462, -1392.9823153125583]",585.5199468375499,214.6526436190462,-1392.9823153125583
1798,PV0267-C.g283,"[-616.4415986209261, -402.32644277036275, -812.6368600101049]",-616.4415986209261,-402.32644277036275,-812.6368600101049
1802,PV0276-C.g9,"[255.89347502194667, 311.5932804844069, -1412.2722641160358]",255.89347502194667,311.5932804844069,-1412.2722641160358
1810,PV0285-C.g15,"[-580.4460827256589, -347.8077000886528, -775.590388442384]",-580.4460827256589,-347.8077000886528,-775.590388442384
1811,PV0286-C.g8,"[-580.4460827256589, -347.8077000886528, -775.590388442384]",-580.4460827256589,-347.8077000886528,-775.590388442384
1812,PV0287-C.g10,"[201.34108089650042, 425.1951187044162, -1290.5149760121485]",201.34108089650042,425.1951187044162,-1290.5149760121485
1813,PV0287-C.g54,"[-1127.5608631969615, -222.78467130781473, 929.659811346578]",-1127.5608631969615,-222.78467130781473,929.659811346578
1814,PV0291-C.g1031,"[336.20216469900697, 947.4250305578046, 465.8676994138471]",336.20216469900697,947.4250305578046,465.8676994138471
1819,PV0295-C.g7,"[343.8882846978183, 778.0488726339339, -394.4089540890742]",343.8882846978183,778.0488726339339,-394.4089540890742
1820,PV0297-C.g757,"[267.0218442743632, -562.9848227437551, -1332.3014651923077]",267.0218442743632,-562.9848227437551,-1332.3014651923077
1822,PV0303-C.g1244,"[938.4851608831289, -150.16995602317198, 644.1080112727653]",938.4851608831289,-150.16995602317198,644.1080112727653
1828,PV0310-C.g135,"[582.4967745634431, 210.82111902217218, -1390.1671080769518]",582.4967745634431,210.82111902217218,-1390.1671080769518
1832,PV0311-C.g720,"[1759.8380557588462, -184.95613906439806, 282.83532349313157]",1759.8380557588462,-184.95613906439806,282.83532349313157
1833,PV0313-C.g163,"[689.0398344114774, -712.6878719302936, -202.25649433625898]",689.0398344114774,-712.6878719302936,-202.25649433625898
1835,PV0329-C.g101,"[191.73184266082495, 994.4021995515959, -222.5355128106364]",191.73184266082495,994.4021995515959,-222.5355128106364
1837,PV0333-C.g193,"[-662.128312649608, -848.7412235811589, -594.2310136516421]",-662.128312649608,-848.7412235811589,-594.2310136516421
1841,PV0340-C.g908,"[-580.4460827256588, -347.8077000886528, -775.5903884423839]",-580.4460827256588,-347.8077000886528,-775.5903884423839
1849,QC0170-C.g1005,"[129.64404944266835, -820.4734978814566, 1004.96609018322]",129.64404944266835,-820.4734978814566,1004.96609018322
1854,QC0173-C.g690,"[882.5685293906072, 597.3359953319122, 136.49421007377214]",882.5685293906072,597.3359953319122,136.49421007377214
1855,QC0175-C.g713,"[882.5685627139533, 597.3359484750017, 136.49423109615233]",882.5685627139533,597.3359484750017,136.49423109615233
1862,QC0186-C.g190,"[417.34231218626854, 730.2013538626055, 589.7319801166077]",417.34231218626854,730.2013538626055,589.7319801166077
1863,QC0186-C.g80,"[-384.81328740175707, -158.48490894245114, -918.800238652042]",-384.81328740175707,-158.48490894245114,-918.800238652042
1867,QC0201-C.g114,"[-754.9813001802345, -400.446080809689, -193.56595783938445]",-754.9813001802345,-400.446080809689,-193.56595783938445
1870,QC0207-C.g197,"[1112.707926931315, 153.41774464878623, 248.6993605262925]",1112.707926931315,153.41774464878623,248.6993605262925
1871,QC0211-C.g226,"[1112.7079081483191, 153.4177395465581, 248.69901675428164]",1112.7079081483191,153.4177395465581,248.69901675428164
1884,QC0230-C.g559,"[657.7280318429604, -918.943688860979, -78.78416474087861]",657.7280318429604,-918.943688860979,-78.78416474087861
1885,QC0230-C.g988,"[595.9105878270733, 1016.269409886378, 201.06801080951604]",595.9105878270733,1016.269409886378,201.06801080951604
1887,QC0233-C.g976,"[-40.79881887494274, -49.70908294263032, -468.83946379855854]",-40.79881887494274,-49.70908294263032,-468.83946379855854
1891,QE0392-C.g203,"[855.7278039191699, 196.00625428430524, 756.3013609337312]",855.7278039191699,196.00625428430524,756.3013609337312
1894,QE0398-C.g750,"[129.79884343744112, 541.1516231710152, -1571.9398359579923]",129.79884343744112,541.1516231710152,-1571.9398359579923
1896,QE0401-C.g173,"[647.3394879992604, -1091.4948574705725, 152.94317022929363]",647.3394879992604,-1091.4948574705725,152.94317022929363
1907,QE0416-C.g392,"[-321.0918794826934, -688.8056891586006, -891.4386463770979]",-321.0918794826934,-688.8056891586006,-891.4386463770979
1913,QE0423-C.g389,"[379.7232086184367, -1766.0130148862568, -176.25860511825152]",379.7232086184367,-1766.0130148862568,-176.25860511825152
1916,QE0424-C.g33,"[-66.15821821526174, -968.4155646867295, -539.9635959994988]",-66.15821821526174,-968.4155646867295,-539.9635959994988
1923,QE0429-C.g289,"[-314.6616625876696, -12.30150704305649, 739.8104669161387]",-314.6616625876696,-12.30150704305649,739.8104669161387
1926,QE0429-C.g970,"[523.2215218113175, -1033.7224791375777, 302.30782366108343]",523.2215218113175,-1033.7224791375777,302.30782366108343
1928,QE0432-C.g32,"[588.7943078055143, 725.6194549505817, 122.31391467412834]",588.7943078055143,725.6194549505817,122.31391467412834
1934,QE0436-C.g79,"[379.18222514482073, -1766.0849621074713, -176.7024171353057]",379.18222514482073,-1766.0849621074713,-176.7024171353057
1936,QE0439-C.g243,"[-237.24328237262267, 374.37495705168556, -619.428136617655]",-237.24328237262267,374.37495705168556,-619.428136617655
1938,QE0441-C.g267,"[-66.15791340779599, -968.4156083287324, -539.9634383506143]",-66.15791340779599,-968.4156083287324,-539.9634383506143
1942,QE0445-C.g656,"[-482.52691359654165, -993.0144007164573, 238.22242533475261]",-482.52691359654165,-993.0144007164573,238.22242533475261
1943,QE0446-C.g609,"[691.3462771539806, 649.3940707507966, 519.5898043879037]",691.3462771539806,649.3940707507966,519.5898043879037
1945,QE0451-C.g210,"[903.2596271715285, 628.4345740855136, 379.70035862576606]",903.2596271715285,628.4345740855136,379.70035862576606
1950,QE0456-C.g1161,"[379.20239241643867, -1766.0822855069393, -176.6858656490521]",379.20239241643867,-1766.0822855069393,-176.6858656490521
1952,QE0456-C.g331,"[-305.61228118081084, 713.705193304925, 904.4993895392195]",-305.61228118081084,713.705193304925,904.4993895392195
1955,QE0460-C.g27,"[379.28259365445433, -1766.0716399487317, -176.6200234334385]",379.28259365445433,-1766.0716399487317,-176.6200234334385
1958,QE0463-C.g234,"[379.1718331017233, -1766.0863410126992, -176.71094755539832]",379.1718331017233,-1766.0863410126992,-176.71094755539832
1961,QE0469-C.g371,"[-726.9033586256892, 256.92628021499644, -694.3864656943919]",-726.9033586256892,256.92628021499644,-694.3864656943919
1962,QE0469-C.g385,"[843.5644895503341, 104.86427421895173, 531.770831741404]",843.5644895503341,104.86427421895173,531.770831741404
1965,QE0470-C.g967,"[950.8285154850503, -148.51132866147725, 786.4602778528316]",950.8285154850503,-148.51132866147725,786.4602778528316
1966,QE0471-C.g350,"[-482.52695531107554, -993.0143787003834, 238.22244885967075]",-482.52695531107554,-993.0143787003834,238.22244885967075
1972,QE0478-C.g498,"[-1206.704431055031, 111.94192298993552, 463.2676686262578]",-1206.704431055031,111.94192298993552,463.2676686262578
1976,QE0481-C.g1096,"[-237.24328345702543, 374.37495677803935, -619.4281370550145]",-237.24328345702543,374.37495677803935,-619.4281370550145
1980,QG0013-C.g143,"[85.3142365592449, -465.8508426527408, -690.5001471881818]",85.3142365592449,-465.8508426527408,-690.5001471881818
1982,QG0017-C.g69,"[1092.4406644862856, -479.80032171027085, 294.3784128440457]",1092.4406644862856,-479.80032171027085,294.3784128440457
1985,QG0020-C.g4978,"[330.5843799484683, -1719.9657358976713, -384.1483350301052]",330.5843799484683,-1719.9657358976713,-384.1483350301052
1988,QG0026-C.g5,"[263.58272545915526, -196.44438707747673, 1042.0509535083982]",263.58272545915526,-196.44438707747673,1042.0509535083982
1989,QG0028-C.g139,"[685.1450441930334, 352.32408347287696, -254.6310187187884]",685.1450441930334,352.32408347287696,-254.6310187187884
1999,QG0038-C.g234,"[1431.2123070295372, -352.99726776857125, -410.0656395124958]",1431.2123070295372,-352.99726776857125,-410.0656395124958
2002,QG0039-C.g4077,"[-881.8879130745584, -49.848592382758014, -757.2736141977055]",-881.8879130745584,-49.848592382758014,-757.2736141977055
2011,QG0050-C.g4406,"[977.9204196453098, 350.25074967987115, 580.1917560651533]",977.9204196453098,350.25074967987115,580.1917560651533
